Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Август, 2010, тыс. рублей;Июль, 2010, тыс. рублей;Изменение, тыс. рублей;Изменение, %
806;-14;Центрально-Азиатский;3037;Хакасия;551 241,00;583 943,00;-32 702,00;-5,60
807;-3;Межотраслевая Банковская Корпорация;3471;Москва и обл.;547 581,00;553 867,00;-6 286,00;-1,13
808;18;Вакобанк;1291;Псковская обл.;546 519,00;503 902,00;42 617,00;8,46
809;-45;Кодекс;2746;Москва и обл.;541 865,00;666 634,00;-124 769,00;-18,72
810;4;Космос;2245;Москва и обл.;541 466,00;518 154,00;23 312,00;4,50
811;2;Индустриальный Сберегательный Банк;3175;Москва и обл.;541 312,00;525 710,00;15 602,00;2,97
812;-5;Курган;2568;Курганская обл.;539 481,00;546 010,00;-6 529,00;-1,20
813;6;Прохладный;874;Кабардино-Балкария;536 908,00;514 242,00;22 666,00;4,41
814;-12;Тетраполис;1586;Санкт-Петербург и обл.;524 149,00;559 987,00;-35 838,00;-6,40
815;8;Кузбассхимбанк;2868;Кемеровская обл.;522 896,00;507 979,00;14 917,00;2,94
816;0;Удмуртинвестстройбанк;2447;Удмуртия;516 529,00;517 520,00;-991,00;-0,19
817;7;Камчатка;2966;Камчатская обл.;513 381,00;506 877,00;6 504,00;1,28
818;16;Техноком;2614;Москва и обл.;513 270,00;485 286,00;27 984,00;5,77
819;-28;Кредитбанк;1035;Калмыкия;507 698,00;584 397,00;-76 699,00;-13,12
820;5;Центр Межбанковских Расчетов;3400;Москва и обл.;502 712,00;506 403,00;-3 691,00;-0,73
821;6;Арзамас;1281;Нижегородская обл.;502 356,00;503 841,00;-1 485,00;-0,29
822;-10;Промышленно-Финансовое Сотрудничество;2410;Москва и обл.;502 355,00;532 980,00;-30 625,00;-5,75
823;6;Миръ;3089;Москва и обл.;492 838,00;502 170,00;-9 332,00;-1,86
824;25;Прокоммерцбанк;2996;Москва и обл.;486 840,00;412 158,00;74 682,00;18,12
825;17;Банк Глобус;2438;Москва и обл.;485 921,00;440 666,00;45 255,00;10,27
826;-97;Неополис-Банк;2809;Москва и обл.;484 902,00;794 032,00;-309 130,00;-38,93
827;1;Дагестан;543;Дагестан;480 961,00;502 995,00;-22 034,00;-4,38
828;5;Ганзакомбанк;1734;Санкт-Петербург и обл.;479 038,00;485 837,00;-6 799,00;-1,40
829;6;Классик Эконом Банк;3298;Северная Осетия — Алания;476 841,00;483 841,00;-7 000,00;-1,45
830;2;Телекоммерц Банк;3380;Тульская обл.;475 268,00;489 014,00;-13 746,00;-2,81
831;-10;Америкэн Экспресс Банк;3460;Москва и обл.;461 364,00;510 427,00;-49 063,00;-9,61
832;36;Еврокапитал-Альянс;2672;Дагестан;458 153,00;374 727,00;83 426,00;22,26
833;3;РусьРегионБанк;685;Москва и обл.;457 453,00;474 090,00;-16 637,00;-3,51
834;3;Южный Региональный Банк;3015;Ростовская обл.;457 184,00;470 026,00;-12 842,00;-2,73
835;-5;Агроинкомбанк;1946;Астраханская обл.;456 084,00;500 814,00;-44 730,00;-8,93
836;3;ИстКом-Финанс;3435;Москва и обл.;454 473,00;445 266,00;9 207,00;2,07
837;6;Витязь;2890;Москва и обл.;454 468,00;438 802,00;15 666,00;3,57
838;-18;Стар Альянс;3433;Москва и обл.;438 728,00;510 803,00;-72 075,00;-14,11
839;2;Инвестиционный Республиканский Банк;2571;Москва и обл.;438 679,00;442 168,00;-3 489,00;-0,79
840;55;Северо-Западный 1 Альянс Банк;766;Санкт-Петербург и обл.;438 021,00;315 488,00;122 533,00;38,84
841;-26;Народный Банк;2249;Карачаево-Черкесия;434 501,00;518 041,00;-83 540,00;-16,13
842;18;Алданзолотобанк;854;Саха (Якутия);434 120,00;392 896,00;41 224,00;10,49
843;-3;Эл Банк;1025;Республика Алтай;423 451,00;443 616,00;-20 165,00;-4,55
844;12;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;421 344,00;395 385,00;25 959,00;6,57
845;19;Кубаньторгбанк;478;Краснодарский край;419 271,00;383 080,00;36 191,00;9,45
846;-37;Мострансбанк;2258;Москва и обл.;418 422,00;540 729,00;-122 307,00;-22,62
847;1;Московский Национальный Инвестиционный Банк;3181;Москва и обл.;418 189,00;418 171,00;18,00;0,00
848;30;Платежи и Расчеты;3324;Самарская обл.;418 050,00;352 042,00;66 008,00;18,75
849;5;Паритет;1860;Москва и обл.;415 935,00;398 341,00;17 594,00;4,42
850;8;Ростфинанс;481;Ростовская обл.;414 152,00;394 486,00;19 666,00;4,99
851;1;НКБ;2942;Калмыкия;411 020,00;404 893,00;6 127,00;1,51
852;-1;Плато-Банк;2071;Свердловская обл.;410 749,00;408 521,00;2 228,00;0,55
853;-8;Банк ВВБ;1093;Ярославская обл.;409 135,00;427 225,00;-18 090,00;-4,23
854;3;ИР-Кредит;1724;Москва и обл.;406 892,00;394 520,00;12 372,00;3,14
855;-8;Вятич;2796;Рязанская обл.;401 796,00;421 363,00;-19 567,00;-4,64
856;-3;Анталбанк;3115;Москва и обл.;401 553,00;403 129,00;-1 576,00;-0,39
857;15;Евросиб Банк;594;Псковская обл.;396 962,00;371 575,00;25 387,00;6,83
858;-14;Элекснет;3314;Москва и обл.;396 211,00;435 206,00;-38 995,00;-8,96
859;-4;Ауэрбанк;3105;Москва и обл.;396 181,00;396 086,00;95,00;0,02
860;16;Народный Инвестиционный Банк;2876;Самарская обл.;391 186,00;359 865,00;31 321,00;8,70
861;48;Сибирский Банк Реконструкции и Развития;1284;Тюменская обл.;384 685,00;286 350,00;98 335,00;34,34
862;9;Максимум;466;Ростовская обл.;379 370,00;372 718,00;6 652,00;1,78
863;7;Конгресс-Банк;2330;Москва и обл.;379 337,00;373 541,00;5 796,00;1,55
864;-42;Наш Банк;1340;Москва и обл.;378 334,00;509 476,00;-131 142,00;-25,74
865;2;РИТЦ Банк;2677;Москва и обл.;375 400,00;378 234,00;-2 834,00;-0,75
866;81;Альтернатива;3452;Москва и обл.;370 034,00;221 189,00;148 845,00;67,29
867;56;Трансэнергобанк;3106;Дагестан;369 417,00;257 616,00;111 801,00;43,40
868;5;Геобанк;2027;Москва и обл.;364 424,00;368 876,00;-4 452,00;-1,21
869;-10;Русский Финансовый Альянс;2035;Москва и обл.;359 358,00;393 072,00;-33 714,00;-8,58
870;-5;Расчетный Дом;3350;Москва и обл.;358 660,00;382 290,00;-23 630,00;-6,18
871;6;Дружба;990;Тюменская обл.;354 883,00;357 925,00;-3 042,00;-0,85
872;11;Айви Банк;2055;Москва и обл.;353 582,00;338 490,00;15 092,00;4,46
873;28;Принтбанк;546;Москва и обл.;353 322,00;307 494,00;45 828,00;14,90
874;32;Международный Расчетный Банк;3028;Москва и обл.;350 129,00;291 961,00;58 168,00;19,92
875;14;Банк Развития Бизнеса;1910;Кемеровская обл.;349 188,00;325 983,00;23 205,00;7,12
876;35;Мурманский Расчетный Центр;3341;Мурманская обл.;348 767,00;282 444,00;66 323,00;23,48
877;3;Си Ди Би Банк;3339;Краснодарский край;345 848,00;348 163,00;-2 315,00;-0,66
878;-32;Логос;3233;Москва и обл.;345 360,00;426 954,00;-81 594,00;-19,11
879;17;Надежность;2425;Курганская обл.;344 845,00;314 212,00;30 633,00;9,75
880;-30;Таурус Банк;655;Челябинская обл.;343 249,00;408 665,00;-65 416,00;-16,01
881;7;Промсвязьинвест;2761;Дагестан;342 937,00;328 224,00;14 713,00;4,48
882;4;Северная Клиринговая Палата;3317;Архангельская обл.;342 575,00;330 742,00;11 833,00;3,58
883;11;Приватхолдингбанк;3372;Москва и обл.;340 700,00;316 475,00;24 225,00;7,65
884;-23;Международный Торгово-Промышленный Банк;1203;Тверская обл.;337 407,00;389 538,00;-52 131,00;-13,38
885;-22;Азия Банк;3183;Москва и обл.;337 346,00;384 792,00;-47 446,00;-12,33
886;-20;Заубер Банк;1614;Карачаево-Черкесия;335 425,00;379 807,00;-44 382,00;-11,69
887;-6;Природа;3399;Москва и обл.;333 644,00;344 127,00;-10 483,00;-3,05
888;-13;Атлас Банк;3477;Москва и обл.;333 204,00;365 439,00;-32 235,00;-8,82
889;8;АвтоКредитБанк;1973;Татарстан;331 943,00;312 352,00;19 591,00;6,27
890;-3;Кредо Финанс;793;Дагестан;331 655,00;330 288,00;1 367,00;0,41
891;-29;Банк РСИ;3415;Москва и обл.;329 742,00;387 752,00;-58 010,00;-14,96
892;-13;Консервативный Коммерческий Банк;1087;Астраханская обл.;324 554,00;349 721,00;-25 167,00;-7,20
893;0;Соверен Банк;3206;Татарстан;322 636,00;316 599,00;6 037,00;1,91
894;-4;Региональный Коммерческий Банк;836;Ульяновская обл.;317 910,00;321 328,00;-3 418,00;-1,06
895;-11;Еврорасчет;3498;Москва и обл.;313 763,00;334 418,00;-20 655,00;-6,18
896;25;Сибирский Энергетический Банк;2604;Москва и обл.;313 538,00;263 460,00;50 078,00;19,01
897;-5;Адам Интернэшнл;2232;Дагестан;313 299,00;319 637,00;-6 338,00;-1,98
898;41;Сунжа;2023;Ингушетия;310 407,00;227 735,00;82 672,00;36,30
899;8;Платежный Сервисный Банк;1943;Башкортостан;308 901,00;290 149,00;18 752,00;6,46
900;0;Махачкалинский Городской Муниципальный Банк;3192;Дагестан;308 475,00;309 286,00;-811,00;-0,26
901;-19;КБЦ;914;Тверская обл.;305 690,00;339 613,00;-33 923,00;-9,99
902;3;Басманный;2158;Москва и обл.;305 099,00;292 051,00;13 048,00;4,47
903;-1;Женская Микрофинансовая Cеть;3458;Москва и обл.;304 272,00;305 139,00;-867,00;-0,28
904;0;Акция;927;Ивановская обл.;302 143,00;296 914,00;5 229,00;1,76
905;-7;Объединенный Национальный Банк;2074;Москва и обл.;299 037,00;311 090,00;-12 053,00;-3,87
906;-15;Энтузиастбанк;3048;Москва и обл.;295 654,00;320 654,00;-25 000,00;-7,80
907;-8;Кредпромбанк;1165;Ярославская обл.;290 693,00;310 315,00;-19 622,00;-6,32
908;0;Онлайн Банк;2462;Москва и обл.;285 171,00;289 223,00;-4 052,00;-1,40
909;-24;Коммерческий Банк Развития;3364;Москва и обл.;284 796,00;331 209,00;-46 413,00;-14,01
910;10;Европейский Индустриальный Банк;2503;Москва и обл.;284 153,00;266 380,00;17 773,00;6,67
911;-37;Линк-Банк;2699;Москва и обл.;282 657,00;367 141,00;-84 484,00;-23,01
912;-9;Народный Земельно-Промышленный Банк;2873;Алтайский край;279 183,00;301 323,00;-22 140,00;-7,35
913;-1;Регнум;3373;Москва и обл.;277 219,00;280 303,00;-3 084,00;-1,10
914;13;Региональный Корпоративный Банк;1134;Ивановская обл.;277 144,00;253 297,00;23 847,00;9,41
915;0;Терра;3476;Москва и обл.;276 662,00;276 140,00;522,00;0,19
916;3;Имбанк;2098;Дагестан;275 286,00;267 234,00;8 052,00;3,01
917;17;АББ;2937;Москва и обл.;275 207,00;233 605,00;41 602,00;17,81
918;12;Анджибанк;570;Дагестан;274 015,00;247 738,00;26 277,00;10,61
919;6;Гефест;1046;Тверская обл.;270 721,00;256 264,00;14 457,00;5,64
920;-3;Кошелев-Банк;3300;Нижегородская обл.;270 704,00;271 093,00;-389,00;-0,14
921;-7;Дорис Банк;1679;Москва и обл.;268 942,00;278 538,00;-9 596,00;-3,45
922;0;Континент Финанс;149;Калужская обл.;264 574,00;257 958,00;6 616,00;2,56
923;-7;МВС Банк;2407;Дагестан;258 551,00;275 219,00;-16 668,00;-6,06
924;18;Леноблбанк;1003;Санкт-Петербург и обл.;255 245,00;222 412,00;32 833,00;14,76
925;4;Новый Коммерческий Банк;347;Дагестан;253 206,00;250 235,00;2 971,00;1,19
926;-8;Камский Горизонт;2554;Татарстан;252 968,00;269 055,00;-16 087,00;-5,98
927;1;Ипозембанк;3026;Самарская обл.;252 688,00;250 707,00;1 981,00;0,79
928;3;Народный Банк Тувы;1309;Тыва;249 451,00;247 144,00;2 307,00;0,93
929;4;Майский;1673;Кабардино-Балкария;247 789,00;239 625,00;8 164,00;3,41
930;5;Идея Банк;430;Краснодарский край;247 299,00;232 476,00;14 823,00;6,38
931;-5;ЮМК Банк;3495;Краснодарский край;246 464,00;253 944,00;-7 480,00;-2,95
932;0;Универсалтраст;3402;Москва и обл.;243 435,00;247 138,00;-3 703,00;-1,50
933;8;Лидер;3304;Москва и обл.;240 861,00;222 456,00;18 405,00;8,27
934;12;Холдинвестбанк;2837;Москва и обл.;237 114,00;221 714,00;15 400,00;6,95
935;-146;Рингкомбанк;1909;Ингушетия;233 514,00;585 865,00;-352 351,00;-60,14
936;1;Международный Строительный Банк;3484;Москва и обл.;231 659,00;231 430,00;229,00;0,10
937;-1;Воронеж;654;Воронежская обл.;231 591,00;231 484,00;107,00;0,05
938;12;Фреско Банк;1415;Ярославская обл.;228 419,00;208 629,00;19 790,00;9,49
939;-26;Межбанковский Кредитный Союз;3242;Москва и обл.;223 320,00;279 887,00;-56 567,00;-20,21
940;4;Центральная Расчетная Палата;3313;Москва и обл.;222 607,00;222 054,00;553,00;0,25
941;-17;Межрегиональный Банк Реконструкции;2620;Москва и обл.;215 002,00;257 257,00;-42 255,00;-16,43
942;6;ПрестижКредитБанк;2922;Дагестан;211 616,00;215 565,00;-3 949,00;-1,83
943;14;Информпрогресс;2166;Москва и обл.;210 297,00;195 307,00;14 990,00;7,68
944;-6;Тальменка-Банк;826;Алтайский край;209 914,00;228 788,00;-18 874,00;-8,25
945;-2;Внешфинбанк;3173;Дагестан;209 691,00;222 375,00;-12 684,00;-5,70
946;-36;Тайдон;2085;Кемеровская обл.;208 591,00;283 817,00;-75 226,00;-26,51
947;5;Идеалбанк;3491;Москва и обл.;205 003,00;206 457,00;-1 454,00;-0,70
948;7;Строительно-Коммерческий Банк;3050;Архангельская обл.;198 437,00;198 982,00;-545,00;-0,27
949;11;Эно;1988;Дагестан;198 132,00;188 415,00;9 717,00;5,16
950;1;АлтайБизнес-Банк;2388;Алтайский край;197 938,00;206 951,00;-9 013,00;-4,36
951;3;Церих;3278;Орловская обл.;197 353,00;199 043,00;-1 690,00;-0,85
952;11;Континенталь;3184;Дагестан;196 053,00;183 893,00;12 160,00;6,61
953;5;Уральская Расчетная Палата;3326;Москва и обл.;194 688,00;194 311,00;377,00;0,19
954;-9;РосинтерБанк;226;Москва и обл.;194 501,00;222 040,00;-27 539,00;-12,40
955;12;Российская Финансовая Корпорация;3099;Москва и обл.;193 006,00;173 304,00;19 702,00;11,37
956;6;Интеррасчет;1618;Карачаево-Черкесия;188 022,00;186 241,00;1 781,00;0,96
957;-17;ТЭСТ;3440;Москва и обл.;187 935,00;226 611,00;-38 676,00;-17,07
958;6;Таганрогбанк;3136;Ростовская обл.;187 775,00;182 832,00;4 943,00;2,70
959;0;1Банк;2896;Северная Осетия — Алания;187 637,00;192 856,00;-5 219,00;-2,71
960;1;ФинТех;3499;Москва и обл.;186 467,00;186 786,00;-319,00;-0,17
961;-12;Рента-Банк;3095;Москва и обл.;179 817,00;211 892,00;-32 075,00;-15,14
962;4;Евросоюз;3411;Москва и обл.;175 076,00;178 965,00;-3 889,00;-2,17
963;2;ЭнергоБизнес;3485;Москва и обл.;173 254,00;179 512,00;-6 258,00;-3,49
964;4;Инстройбанк;2743;Москва и обл.;169 087,00;166 889,00;2 198,00;1,32
965;-9;Дербент-Кредит;2090;Дагестан;163 810,00;197 752,00;-33 942,00;-17,16
966;3;Европейский Стандарт;3200;Кабардино-Балкария;158 484,00;157 801,00;683,00;0,43
967;8;Лэнд Кредит;1478;Москва и обл.;155 821,00;139 998,00;15 823,00;11,30
968;2;Трастовый Банк;2780;Дагестан;148 935,00;143 991,00;4 944,00;3,43
969;16;КредитАльянс;3472;Вологодская обл.;147 425,00;119 606,00;27 819,00;23,26
970;18;Дальний Восток;3318;Тульская обл.;141 435,00;112 429,00;29 006,00;25,80
971;1;Капиталбанк;2547;Ростовская обл.;140 480,00;143 580,00;-3 100,00;-2,16
972;4;Банк Фридом Финанс;1143;Сахалинская обл.;139 526,00;135 453,00;4 073,00;3,01
973;0;Зеленокумская;1239;Ставропольский край;138 664,00;141 044,00;-2 380,00;-1,69
974;0;Объединенная Расчетная Палата;3451;Москва и обл.;137 773,00;140 207,00;-2 434,00;-1,74
975;5;Бизнесбанк;2862;Дагестан;137 623,00;126 841,00;10 782,00;8,50
976;1;Тройка;2051;Москва и обл.;136 383,00;134 150,00;2 233,00;1,66
977;10;Алжан;2491;Дагестан;130 413,00;117 909,00;12 504,00;10,60
978;8;Первый Депозитный Банк;1244;Тверская обл.;130 203,00;118 576,00;11 627,00;9,81
979;-1;Рунэтбанк;2829;Москва и обл.;128 863,00;128 822,00;41,00;0,03
980;1;Межбанковский Расчетный Центр;3325;Приморский край;127 328,00;125 969,00;1 359,00;1,08
981;1;ГРиС-Банк;1928;Ставропольский край;127 211,00;124 946,00;2 265,00;1,81
982;-3;К2 Банк;2851;Дагестан;126 434,00;128 197,00;-1 763,00;-1,38
983;11;Галабанк;3090;Адыгея;123 342,00;101 388,00;21 954,00;21,65
984;14;Вайлдберриз Банк;841;Адыгея;122 252,00;96 419,00;25 833,00;26,79
985;-14;Городской Расчетный Центр;3346;Курганская обл.;121 828,00;143 767,00;-21 939,00;-15,26
986;3;Невастройинвест;1926;Санкт-Петербург и обл.;121 803,00;112 237,00;9 566,00;8,52
988;11;Красноярский Краевой Расчетный Центр;3483;Красноярский край;118 922,00;94 692,00;24 230,00;25,59
989;-36;Умут;2435;Дагестан;111 753,00;204 007,00;-92 254,00;-45,22
990;1;Газтрансбанк;665;Адыгея;109 387,00;108 338,00;1 049,00;0,97
991;-1;Каспий;639;Дагестан;106 795,00;108 518,00;-1 723,00;-1,59
992;1;Майма;1037;Республика Алтай;106 794,00;107 102,00;-308,00;-0,29
993;2;Финансовые Услуги;3496;Москва и обл.;99 187,00;99 991,00;-804,00;-0,80
994;-156;Национальная Расчетная Компания;3386;Москва и обл.;94 579,00;459 593,00;-365 014,00;-79,42
995;-3;Русское Финансовое Общество;3427;Москва и обл.;93 869,00;107 116,00;-13 247,00;-12,37
996;6;Единая Расчетная Палата;384;Москва и обл.;86 243,00;75 333,00;10 910,00;14,48
997;-1;Евроинвест;3383;Москва и обл.;83 181,00;98 621,00;-15 440,00;-15,66
998;2;Тувакредит;1202;Тыва;78 993,00;81 703,00;-2 710,00;-3,32
999;2;Платежный Клиринговый Дом;3343;Москва и обл.;72 487,00;79 156,00;-6 669,00;-8,43
1000;-3;Нафтабанк;715;Дагестан;68 701,00;97 793,00;-29 092,00;-29,75
1001;3;Мигом;3323;Москва и обл.;52 268,00;52 322,00;-54,00;-0,10
1002;3;Финчер;3486;Москва и обл.;51 988,00;37 024,00;14 964,00;40,42
1003;0;РИБ;2749;Москва и обл.;51 654,00;59 454,00;-7 800,00;-13,12
1004;-20;Инновационный Расчетный Центр;3447;Москва и обл.;45 552,00;122 410,00;-76 858,00;-62,79
1005;3;Первый Земельный Расчетный Центр;3381;Курская обл.;30 306,00;23 713,00;6 593,00;27,80
1006;10;Межрегиональный Клиринговый Центр;3424;Москва и обл.;28 560,00;5 786,00;22 774,00;393,61
1007;-1;Частный Расчетно-Кассовый Центр;3420;Москва и обл.;26 199,00;32 781,00;-6 582,00;-20,08
1008;-1;Межрегиональный центр микрокредитования;3489;Воронежская обл.;24 613,00;24 473,00;140,00;0,57
1009;0;Расчетный Банковский Центр;3487;Москва и обл.;22 628,00;23 057,00;-429,00;-1,86
1011;-1;Транштрейд;2676;Дагестан;22 266,00;22 730,00;-464,00;-2,04
1012;-1;Тор Кредит;3497;Москва и обл.;20 994,00;20 882,00;112,00;0,54
1013;-1;Транзит;2688;Дагестан;18 505,00;18 699,00;-194,00;-1,04
1014;-1;Депозитный Кредитный Дом;3474;Москва и обл.;17 944,00;18 029,00;-85,00;-0,47
1015;0;Сибирский Расчетный Центр;3308;Новосибирская обл.;10 202,00;10 293,00;-91,00;-0,88
1016;1;Расчетный Финансовый Дом;3430;Санкт-Петербург и обл.;3 992,00;3 970,00;22,00;0,55
1017;1;Международная Уральская Расчетная Палата;3322;Свердловская обл.;2 053,00;2 040,00;13,00;0,64
1018;1;АРБ-Инкасс;3353;Москва и обл.;1 466,00;1 551,00;-85,00;-5,48
1019;1;Финансово-Расчетный Центр;3319;Нижегородская обл.;447,00;458,00;-11,00;-2,40
