Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Октябрь, 2014, тыс. рублей;Сентябрь, 2014, тыс. рублей;Изменение, тыс. рублей;Изменение, %
805;6;Терра;3476;Москва и обл.;309 670,00;306 430,00;3 240,00;1,06
806;-12;Электронный платежный сервис;3509;Москва и обл.;293 892,00;406 057,00;-112 165,00;-27,62
807;14;Идеалбанк;3491;Москва и обл.;273 219,00;258 974,00;14 245,00;5,50
808;12;Континент Финанс;149;Калужская обл.;266 261,00;259 933,00;6 328,00;2,43
809;19;Русское Финансовое Общество;3427;Москва и обл.;260 240,00;203 056,00;57 184,00;28,16
811;4;Конгресс-Банк;2330;Москва и обл.;259 068,00;277 557,00;-18 489,00;-6,66
812;1;Дельта Кей;3513;Москва и обл.;259 050,00;278 967,00;-19 917,00;-7,14
813;-47;Евроинвест;3383;Москва и обл.;251 494,00;534 977,00;-283 483,00;-52,99
814;5;Эно;1988;Краснодарский край;242 008,00;265 928,00;-23 920,00;-8,99
815;10;Тайдон;2085;Кемеровская обл.;239 943,00;239 346,00;597,00;0,25
816;11;РИБ;2749;Москва и обл.;237 418,00;205 293,00;32 125,00;15,65
817;7;Северстройбанк;3507;Вологодская обл.;237 101,00;245 775,00;-8 674,00;-3,53
818;0;Рунэтбанк;2829;Москва и обл.;214 603,00;270 896,00;-56 293,00;-20,78
819;7;Майма;1037;Республика Алтай;205 223,00;206 490,00;-1 267,00;-0,61
820;10;Красноярский Краевой Расчетный Центр;3483;Красноярский край;175 794,00;195 296,00;-19 502,00;-9,99
821;16;Платежный Клиринговый Дом;3343;Москва и обл.;133 666,00;90 380,00;43 286,00;47,89
822;10;Деньги.Мэйл.Ру;3511;Москва и обл.;130 356,00;130 356,00;0,00;0
823;10;Зеленокумская;1239;Ставропольский край;123 307,00;123 105,00;202,00;0,16
824;5;КредитАльянс;3472;Вологодская обл.;122 601,00;198 497,00;-75 896,00;-38,24
825;6;Умут;2435;Дагестан;117 080,00;168 970,00;-51 890,00;-30,71
826;9;Дальний Восток;3318;Тульская обл.;114 774,00;117 443,00;-2 669,00;-2,27
827;7;Фидбэк;3502;Москва и обл.;106 228,00;121 208,00;-14 980,00;-12,36
828;10;Монета.ру;3508;Марий Эл;105 228,00;86 188,00;19 040,00;22,09
829;11;Вест;2605;Москва и обл.;85 478,00;81 593,00;3 885,00;4,76
830;9;Расчетные Решения;3524;Москва и обл.;82 285,00;83 677,00;-1 392,00;-1,66
831;10;Единая касса;3512;Москва и обл.;67 275,00;67 275,00;0,00;0
832;11;Единая Расчетная Палата;384;Москва и обл.;53 936,00;60 692,00;-6 756,00;-11,13
833;12;Первый Земельный Расчетный Центр;3381;Курская обл.;44 432,00;36 274,00;8 158,00;22,49
834;13;Транзит;2688;Дагестан;40 889,00;23 556,00;17 333,00;73,58
835;15;Частный Расчетно-Кассовый Центр;3420;Москва и обл.;33 261,00;16 210,00;17 051,00;105,19
836;8;Интеррасчет;1618;Карачаево-Черкесия;29 477,00;44 023,00;-14 546,00;-33,04
837;9;Тор Кредит;3497;Москва и обл.;24 260,00;24 368,00;-108,00;-0,44
838;14;21 Век;3309;Санкт-Петербург и обл.;22 628,00;13 657,00;8 971,00;65,69
839;9;Инновационный Расчетный Центр;3447;Москва и обл.;21 021,00;20 707,00;314,00;1,52
840;9;Премиум;3514;Москва и обл.;20 339,00;20 339,00;0,00;0
841;-5;Международная Уральская Расчетная Палата;3322;Москва и обл.;17 792,00;90 479,00;-72 687,00;-80,34
842;11;Ютикпэй;3521;Москва и обл.;12 697,00;13 514,00;-817,00;-6,05
843;11;Моби.Деньги;3523;Москва и обл.;11 785,00;11 785,00;0,00;0
844;7;Финансовые Услуги;3496;Москва и обл.;7 338,00;13 901,00;-6 563,00;-47,21
845;12;Финансово-Расчетный Центр;3319;Астраханская обл.;5 522,00;1 825,00;3 697,00;202,58
846;9;Расчетный Финансовый Дом;3430;Санкт-Петербург и обл.;4 188,00;4 042,00;146,00;3,61
847;9;АРБ-Инкасс;3353;Москва и обл.;2 835,00;2 363,00;472,00;19,97
