Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Февраль, 2012, тыс. рублей;Январь, 2012, тыс. рублей;Изменение, тыс. рублей;Изменение, %
795;-5;Одинбанк;3197;Москва и обл.;700 389,00;737 466,00;-37 077,00;-5,03
796;-17;Арсенал;3000;Москва и обл.;698 659,00;777 351,00;-78 692,00;-10,12
797;22;НСТ-Банк;1738;Оренбургская обл.;692 716,00;602 005,00;90 711,00;15,07
798;18;Плато-Банк;2071;Свердловская обл.;691 150,00;620 728,00;70 422,00;11,35
799;10;Газтрансбанк;665;Адыгея;684 714,00;666 024,00;18 690,00;2,81
800;18;Линк-Банк;2699;Москва и обл.;670 702,00;604 723,00;65 979,00;10,91
801;-5;Московский Национальный Инвестиционный Банк;3181;Москва и обл.;668 506,00;711 963,00;-43 457,00;-6,10
802;-5;Кутузовский;3190;Москва и обл.;666 363,00;708 603,00;-42 240,00;-5,96
803;-22;Москва;1661;Москва и обл.;663 211,00;769 219,00;-106 008,00;-13,78
804;8;Прохладный;874;Кабардино-Балкария;657 621,00;648 141,00;9 480,00;1,46
805;30;КБЦ;914;Тверская обл.;651 507,00;522 005,00;129 502,00;24,81
806;-26;Дагестан;543;Дагестан;650 888,00;771 111,00;-120 223,00;-15,59
807;0;Инвестиционный Республиканский Банк;2571;Москва и обл.;640 933,00;674 612,00;-33 679,00;-4,99
808;-32;Элекснет;3314;Москва и обл.;631 209,00;782 337,00;-151 128,00;-19,32
809;8;Старый Кремль;2657;Москва и обл.;621 700,00;612 902,00;8 798,00;1,44
810;-2;Агроинкомбанк;1946;Астраханская обл.;618 277,00;671 549,00;-53 272,00;-7,93
811;0;Центрально-Европейский Банк;2670;Москва и обл.;616 962,00;658 898,00;-41 936,00;-6,36
812;3;Акция;927;Ивановская обл.;609 107,00;626 913,00;-17 806,00;-2,84
813;9;РУБанк;2813;Ростовская обл.;598 380,00;589 577,00;8 803,00;1,49
814;-8;ФинТех;3499;Москва и обл.;592 626,00;677 942,00;-85 316,00;-12,58
815;8;Стар Альянс;3433;Москва и обл.;583 288,00;584 413,00;-1 125,00;-0,19
816;12;Анджибанк;570;Дагестан;582 192,00;567 093,00;15 099,00;2,66
817;19;Ипозембанк;3026;Самарская обл.;575 576,00;520 936,00;54 640,00;10,49
818;21;Алданзолотобанк;854;Саха (Якутия);575 001,00;516 447,00;58 554,00;11,34
819;6;Европейский Экспресс;3449;Москва и обл.;559 742,00;582 698,00;-22 956,00;-3,94
820;6;Банк ВВБ;1093;Ярославская обл.;556 928,00;576 389,00;-19 461,00;-3,38
821;3;Новый Коммерческий Банк;347;Дагестан;554 735,00;583 539,00;-28 804,00;-4,94
822;53;Российская Финансовая Корпорация;3099;Москва и обл.;554 412,00;427 991,00;126 421,00;29,54
823;-35;Вестинтербанк;3398;Москва и обл.;548 333,00;744 709,00;-196 376,00;-26,37
824;38;Объединенный Национальный Банк;2074;Москва и обл.;546 400,00;461 780,00;84 620,00;18,32
825;-12;Европейский Индустриальный Банк;2503;Москва и обл.;546 265,00;636 044,00;-89 779,00;-14,12
826;46;Русский Финансовый Альянс;2035;Москва и обл.;543 452,00;433 325,00;110 127,00;25,41
827;4;Платежный Сервисный Банк;1943;Башкортостан;541 174,00;532 729,00;8 445,00;1,59
828;12;Вятич;2796;Рязанская обл.;525 034,00;515 941,00;9 093,00;1,76
829;14;ИР-Кредит;1724;Москва и обл.;522 871,00;511 471,00;11 400,00;2,23
830;7;Миръ;3089;Москва и обл.;520 805,00;518 754,00;2 051,00;0,40
831;10;Банк РСИ;3415;Москва и обл.;519 724,00;513 264,00;6 460,00;1,26
832;-27;Народный Земельно-Промышленный Банк;2873;Алтайский край;518 261,00;681 318,00;-163 057,00;-23,93
833;-1;Северная Клиринговая Палата;3317;Архангельская обл.;513 494,00;530 949,00;-17 455,00;-3,29
834;40;Гефест;1046;Тверская обл.;512 815,00;430 960,00;81 855,00;18,99
835;15;Международный Строительный Банк;3484;Москва и обл.;508 339,00;487 139,00;21 200,00;4,35
836;-22;Ауэрбанк;3105;Москва и обл.;497 912,00;628 913,00;-131 001,00;-20,83
837;-16;Вайлдберриз Банк;841;Адыгея;496 489,00;589 770,00;-93 281,00;-15,82
838;86;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;494 865,00;232 927,00;261 938,00;112,45
839;-66;Сунжа;2023;Ингушетия;493 821,00;784 891,00;-291 070,00;-37,08
840;4;Промышленно-Финансовое Сотрудничество;2410;Москва и обл.;488 507,00;510 910,00;-22 403,00;-4,38
841;-21;Промсвязьинвест;2761;Дагестан;485 626,00;598 459,00;-112 833,00;-18,85
842;12;Евросиб Банк;594;Псковская обл.;485 109,00;477 240,00;7 869,00;1,65
843;14;Народный Инвестиционный Банк;2876;Самарская обл.;479 658,00;473 211,00;6 447,00;1,36
844;14;Принтбанк;546;Москва и обл.;478 111,00;471 133,00;6 978,00;1,48
845;25;Дружба;990;Тюменская обл.;476 179,00;441 272,00;34 907,00;7,91
846;0;Эко-Инвест;3116;Москва и обл.;473 925,00;495 490,00;-21 565,00;-4,35
847;6;Надежность;2425;Курганская обл.;473 773,00;478 062,00;-4 289,00;-0,90
848;-19;Банк Развития Бизнеса;1910;Кемеровская обл.;473 674,00;540 049,00;-66 375,00;-12,29
849;3;Нафтабанк;715;Дагестан;468 953,00;478 143,00;-9 190,00;-1,92
850;17;Майский;1673;Кабардино-Балкария;468 673,00;449 755,00;18 918,00;4,21
851;31;АвтоКредитБанк;1973;Татарстан;456 257,00;390 089,00;66 168,00;16,96
852;8;Махачкалинский Городской Муниципальный Банк;3192;Дагестан;453 945,00;466 327,00;-12 382,00;-2,66
853;10;Имбанк;2098;Дагестан;453 614,00;458 255,00;-4 641,00;-1,01
854;11;Внешфинбанк;3173;Дагестан;453 131,00;455 230,00;-2 099,00;-0,46
855;-17;АББ;2937;Москва и обл.;452 921,00;517 765,00;-64 844,00;-12,52
856;-23;Рингкомбанк;1909;Ингушетия;451 816,00;529 481,00;-77 665,00;-14,67
857;-9;Капиталбанк;2547;Ростовская обл.;450 540,00;491 528,00;-40 988,00;-8,34
858;11;Холдинвестбанк;2837;Москва и обл.;450 022,00;442 119,00;7 903,00;1,79
859;-4;Анталбанк;3115;Москва и обл.;449 256,00;475 529,00;-26 273,00;-5,53
860;-26;Заубер Банк;1614;Карачаево-Черкесия;448 967,00;523 151,00;-74 184,00;-14,18
861;-72;Каспий;639;Дагестан;448 193,00;743 764,00;-295 571,00;-39,74
862;14;К2 Банк;2851;Дагестан;444 555,00;424 918,00;19 637,00;4,62
863;14;Конгресс-Банк;2330;Москва и обл.;443 203,00;420 722,00;22 481,00;5,34
864;-37;Платежи и Расчеты;3324;Самарская обл.;435 142,00;573 496,00;-138 354,00;-24,12
865;-1;НКБ;2942;Калмыкия;435 028,00;456 332,00;-21 304,00;-4,67
866;0;Индустриальный Сберегательный Банк;3175;Москва и обл.;432 429,00;452 399,00;-19 970,00;-4,41
867;1;Тальменка-Банк;826;Алтайский край;423 741,00;443 650,00;-19 909,00;-4,49
868;-7;ЮМК Банк;3495;Краснодарский край;423 263,00;463 563,00;-40 300,00;-8,69
869;29;Басманный;2158;Москва и обл.;416 050,00;329 464,00;86 586,00;26,28
870;10;Камский Горизонт;2554;Татарстан;412 323,00;402 744,00;9 579,00;2,38
871;0;Информпрогресс;2166;Москва и обл.;407 788,00;440 466,00;-32 678,00;-7,42
872;-23;Еврокапитал-Альянс;2672;Дагестан;400 725,00;487 245,00;-86 520,00;-17,76
873;5;Кредпромбанк;1165;Ярославская обл.;398 100,00;418 123,00;-20 023,00;-4,79
874;15;Трастовый Банк;2780;Дагестан;398 041,00;370 513,00;27 528,00;7,43
875;-24;Финчер;3486;Москва и обл.;397 794,00;480 472,00;-82 678,00;-17,21
876;-3;Кредо Финанс;793;Дагестан;397 191,00;432 009,00;-34 818,00;-8,06
877;8;Европейский Стандарт;3200;Кабардино-Балкария;395 423,00;381 918,00;13 505,00;3,54
878;9;Максимум;466;Ростовская обл.;391 062,00;375 675,00;15 387,00;4,10
879;33;Азия Банк;3183;Москва и обл.;390 783,00;274 528,00;116 255,00;42,35
880;-1;Строительно-Коммерческий Банк;3050;Архангельская обл.;385 108,00;413 415,00;-28 307,00;-6,85
881;-22;АлтайБизнес-Банк;2388;Алтайский край;381 958,00;468 036,00;-86 078,00;-18,39
882;8;Эно;1988;Дагестан;379 292,00;368 554,00;10 738,00;2,91
883;5;РИТЦ Банк;2677;Москва и обл.;378 895,00;374 194,00;4 701,00;1,26
884;-39;Далта-Банк;142;Приморский край;373 670,00;510 053,00;-136 383,00;-26,74
885;-4;Регнум;3373;Москва и обл.;371 414,00;396 778,00;-25 364,00;-6,39
886;-44;Энтузиастбанк;3048;Москва и обл.;371 105,00;512 007,00;-140 902,00;-27,52
887;6;Южный Региональный Банк;3015;Ростовская обл.;367 560,00;354 274,00;13 286,00;3,75
888;13;Региональный Корпоративный Банк;1134;Ивановская обл.;364 092,00;323 087,00;41 005,00;12,69
889;8;Трансинвестбанк;3238;Москва и обл.;351 747,00;338 094,00;13 653,00;4,04
890;4;Универсалтраст;3402;Москва и обл.;351 708,00;350 126,00;1 582,00;0,45
891;4;МВС Банк;2407;Дагестан;349 600,00;344 140,00;5 460,00;1,59
892;-6;Таганрогбанк;3136;Ростовская обл.;331 784,00;377 832,00;-46 048,00;-12,19
893;7;Невастройинвест;1926;Санкт-Петербург и обл.;325 162,00;324 456,00;706,00;0,22
894;-64;Лидер;3304;Москва и обл.;319 715,00;532 764,00;-213 049,00;-39,99
895;16;Онлайн Банк;2462;Москва и обл.;319 271,00;279 422,00;39 849,00;14,26
896;6;Континенталь;3184;Ставропольский край;317 247,00;321 376,00;-4 129,00;-1,28
897;2;Логос;3233;Москва и обл.;317 094,00;324 889,00;-7 795,00;-2,40
898;-7;Дербент-Кредит;2090;Дагестан;310 492,00;359 486,00;-48 994,00;-13,63
899;5;Фреско Банк;1415;Ярославская обл.;308 935,00;302 008,00;6 927,00;2,29
900;-8;Соверен Банк;3206;Татарстан;306 314,00;358 857,00;-52 543,00;-14,64
902;14;ТЭСТ;3440;Москва и обл.;303 921,00;260 560,00;43 361,00;16,64
903;2;Терра;3476;Москва и обл.;301 418,00;300 557,00;861,00;0,29
904;2;1Банк;2896;Северная Осетия — Алания;298 373,00;292 779,00;5 594,00;1,91
905;-9;ПрестижКредитБанк;2922;Дагестан;294 658,00;340 284,00;-45 626,00;-13,41
906;31;КредитАльянс;3472;Вологодская обл.;293 082,00;191 341,00;101 741,00;53,17
907;-23;Мигом;3323;Москва и обл.;291 065,00;382 180,00;-91 115,00;-23,84
908;-5;Континент Финанс;149;Калужская обл.;289 184,00;309 163,00;-19 979,00;-6,46
909;-26;Межбанковский Расчетный Центр;3325;Приморский край;287 529,00;383 929,00;-96 400,00;-25,11
910;-3;Рента-Банк;3095;Москва и обл.;286 810,00;292 210,00;-5 400,00;-1,85
911;-214;ЭнергоБизнес;3485;Москва и обл.;284 814,00;1 173 897,00;-889 083,00;-75,74
912;-2;Дорис Банк;1679;Москва и обл.;283 527,00;280 448,00;3 079,00;1,10
913;1;Городской Расчетный Центр;3346;Курганская обл.;274 835,00;265 057,00;9 778,00;3,69
914;-1;Кошелев-Банк;3300;Нижегородская обл.;274 187,00;273 592,00;595,00;0,22
915;-7;Альтернатива;3452;Москва и обл.;271 340,00;291 713,00;-20 373,00;-6,98
916;-7;Межрегиональный Банк Реконструкции;2620;Москва и обл.;269 024,00;288 023,00;-18 999,00;-6,60
917;14;Бизнесбанк;2862;Дагестан;263 548,00;213 543,00;50 005,00;23,42
918;16;Алжан;2491;Дагестан;262 056,00;201 501,00;60 555,00;30,05
919;1;Дальний Восток;3318;Тульская обл.;261 975,00;241 140,00;20 835,00;8,64
920;-5;ГРиС-Банк;1928;Ставропольский край;257 142,00;264 582,00;-7 440,00;-2,81
921;2;Тайдон;2085;Кемеровская обл.;244 322,00;234 103,00;10 219,00;4,37
922;8;Рунэтбанк;2829;Москва и обл.;240 941,00;218 616,00;22 325,00;10,21
923;-2;Инстройбанк;2743;Москва и обл.;236 082,00;240 137,00;-4 055,00;-1,69
924;1;Первый Депозитный Банк;1244;Тверская обл.;236 060,00;230 221,00;5 839,00;2,54
925;-3;Воронеж;654;Воронежская обл.;235 262,00;234 542,00;720,00;0,31
926;-8;Лэнд Кредит;1478;Москва и обл.;231 522,00;242 824,00;-11 302,00;-4,65
927;0;Межрегиональный центр микрокредитования;3489;Воронежская обл.;228 640,00;227 455,00;1 185,00;0,52
928;-9;Народный Банк Тувы;1309;Тыва;223 578,00;242 648,00;-19 070,00;-7,86
929;;Джаст Банк;3503;Москва и обл.;221 314,00;-;-;
930;10;Евроинвест;3383;Москва и обл.;211 287,00;150 353,00;60 934,00;40,53
931;-5;Майма;1037;Республика Алтай;209 860,00;227 684,00;-17 824,00;-7,83
932;4;Умут;2435;Дагестан;207 148,00;199 516,00;7 632,00;3,83
933;2;Столичная расчетная палата;3419;Вологодская обл.;199 345,00;199 756,00;-411,00;-0,21
934;-5;Банк Фридом Финанс;1143;Сахалинская обл.;197 919,00;222 238,00;-24 319,00;-10,94
935;8;Межбанковский Кредитный Союз;3242;Москва и обл.;187 341,00;145 017,00;42 324,00;29,19
936;-4;Русское Финансовое Общество;3427;Москва и обл.;182 790,00;205 784,00;-22 994,00;-11,17
937;-9;Паритет;1860;Москва и обл.;178 034,00;226 827,00;-48 793,00;-21,51
938;1;Платежный Клиринговый Дом;3343;Москва и обл.;173 281,00;158 584,00;14 697,00;9,27
939;-1;Интеррасчет;1618;Карачаево-Черкесия;169 014,00;175 662,00;-6 648,00;-3,78
940;1;Зеленокумская;1239;Ставропольский край;137 664,00;148 786,00;-11 122,00;-7,48
941;6;Уральская Расчетная Палата;3326;Москва и обл.;130 741,00;86 255,00;44 486,00;51,57
942;-9;Красноярский Краевой Расчетный Центр;3483;Красноярский край;124 224,00;202 000,00;-77 776,00;-38,50
943;2;Расчетный Банковский Центр;3487;Москва и обл.;117 371,00;127 519,00;-10 148,00;-7,96
944;0;Фидбэк;3502;Воронежская обл.;115 669,00;132 171,00;-16 502,00;-12,49
945;1;Вест;2605;Москва и обл.;111 598,00;113 961,00;-2 363,00;-2,07
946;-4;Финансовые Услуги;3496;Москва и обл.;104 883,00;148 347,00;-43 464,00;-29,30
947;1;Единая Расчетная Палата;384;Москва и обл.;89 534,00;84 948,00;4 586,00;5,40
948;4;Объединенная Расчетная Палата;3451;Москва и обл.;74 086,00;49 911,00;24 175,00;48,44
949;2;Транзит;2688;Дагестан;64 181,00;52 738,00;11 443,00;21,70
950;-1;РИБ;2749;Москва и обл.;44 148,00;67 227,00;-23 079,00;-34,33
951;5;Межрегиональный Клиринговый Центр;3424;Москва и обл.;35 181,00;19 993,00;15 188,00;75,97
952;-2;Сулак;749;Дагестан;33 737,00;54 322,00;-20 585,00;-37,89
953;0;Частный Расчетно-Кассовый Центр;3420;Москва и обл.;28 020,00;38 356,00;-10 336,00;-26,95
954;0;Первый Земельный Расчетный Центр;3381;Курская обл.;27 391,00;27 175,00;216,00;0,79
955;0;Тор Кредит;3497;Москва и обл.;23 847,00;23 887,00;-40,00;-0,17
956;1;Инновационный Расчетный Центр;3447;Москва и обл.;19 911,00;19 719,00;192,00;0,97
957;4;Национальная Расчетная Компания;3386;Москва и обл.;19 510,00;7 686,00;11 824,00;153,84
958;1;Сибирский Расчетный Центр;3308;Новосибирская обл.;18 838,00;16 771,00;2 067,00;12,32
959;-1;Депозитный Кредитный Дом;3474;Москва и обл.;17 889,00;17 961,00;-72,00;-0,40
961;1;Расчетный Финансовый Дом;3430;Санкт-Петербург и обл.;4 057,00;3 980,00;77,00;1,93
962;1;АРБ-Инкасс;3353;Москва и обл.;2 879,00;2 833,00;46,00;1,62
963;1;Международная Уральская Расчетная Палата;3322;Москва и обл.;2 724,00;2 305,00;419,00;18,18
964;1;Финансово-Расчетный Центр;3319;Нижегородская обл.;1 729,00;1 887,00;-158,00;-8,37
