Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Февраль, 2014, тыс. рублей;Январь, 2014, тыс. рублей;Изменение, тыс. рублей;Изменение, %
796;17;Стар Альянс;3433;Москва и обл.;581 036,00;549 557,00;31 479,00;5,73
797;32;АББ;2937;Москва и обл.;570 996,00;482 834,00;88 162,00;18,26
798;9;Новокиб;1747;Кемеровская обл.;570 966,00;565 807,00;5 159,00;0,91
799;10;Арксбанк;1868;Воронежская обл.;569 482,00;559 339,00;10 143,00;1,81
800;8;Старый Кремль;2657;Москва и обл.;565 932,00;560 519,00;5 413,00;0,97
801;38;ГРиС-Банк;1928;Ставропольский край;562 584,00;423 731,00;138 853,00;32,77
802;-21;Промсвязьинвест;2761;Дагестан;553 508,00;693 948,00;-140 440,00;-20,24
803;15;Межрегиональный Банк Реконструкции;2620;Москва и обл.;545 701,00;527 832,00;17 869,00;3,39
804;8;Лада-Кредит;2668;Москва и обл.;545 221,00;552 854,00;-7 633,00;-1,38
805;12;АлтайБизнес-Банк;2388;Алтайский край;542 815,00;530 608,00;12 207,00;2,30
806;-53;Лидер;3304;Москва и обл.;535 298,00;821 424,00;-286 126,00;-34,83
807;-1;АвтоКредитБанк;1973;Татарстан;526 175,00;574 832,00;-48 657,00;-8,46
808;13;Рента-Банк;3095;Москва и обл.;520 738,00;515 479,00;5 259,00;1,02
809;-5;Центрально-Европейский Банк;2670;Москва и обл.;520 692,00;594 437,00;-73 745,00;-12,41
810;10;ФинТех;3499;Москва и обл.;518 035,00;515 815,00;2 220,00;0,43
811;-21;Олма-Банк;3250;Москва и обл.;516 469,00;653 537,00;-137 068,00;-20,97
812;4;Северная Клиринговая Палата;3317;Архангельская обл.;515 508,00;540 422,00;-24 914,00;-4,61
813;-8;Банк Берейт;3505;Санкт-Петербург и обл.;503 118,00;579 596,00;-76 478,00;-13,20
814;-12;Эко-Инвест;3116;Москва и обл.;500 301,00;615 033,00;-114 732,00;-18,65
815;16;Дружба;990;Тюменская обл.;496 167,00;478 847,00;17 320,00;3,62
816;-6;Соверен Банк;3206;Москва и обл.;491 226,00;557 639,00;-66 413,00;-11,91
817;-6;Кутузовский;3190;Москва и обл.;487 703,00;554 766,00;-67 063,00;-12,09
818;4;Европейский Стандарт;3200;Кабардино-Балкария;487 210,00;513 259,00;-26 049,00;-5,08
819;15;Южный Региональный Банк;3015;Ростовская обл.;484 125,00;443 582,00;40 543,00;9,14
820;3;Идеалбанк;3491;Москва и обл.;482 409,00;511 078,00;-28 669,00;-5,61
821;-23;Восточно-Европейский Трастовый Банк;2253;Москва и обл.;475 589,00;630 500,00;-154 911,00;-24,57
822;8;НКБ;2942;Калмыкия;467 455,00;481 064,00;-13 609,00;-2,83
823;2;ИР-Кредит;1724;Москва и обл.;461 983,00;505 545,00;-43 562,00;-8,62
824;17;Алжан;2491;Дагестан;459 625,00;422 140,00;37 485,00;8,88
825;-11;Энтузиастбанк;3048;Москва и обл.;443 741,00;543 661,00;-99 920,00;-18,38
826;-7;МВС Банк;2407;Дагестан;440 223,00;517 206,00;-76 983,00;-14,88
827;11;Аскания Траст;286;Москва и обл.;435 564,00;428 916,00;6 648,00;1,55
828;22;Платежи и Расчеты;3324;Самарская обл.;435 194,00;372 507,00;62 687,00;16,83
829;-1;Логос;3233;Москва и обл.;431 591,00;484 778,00;-53 187,00;-10,97
830;10;Далта-Банк;142;Приморский край;419 942,00;423 252,00;-3 310,00;-0,78
831;1;Народный Банк Тувы;1309;Тыва;419 089,00;475 607,00;-56 518,00;-11,88
832;3;Мигом;3323;Москва и обл.;416 656,00;440 547,00;-23 891,00;-5,42
833;4;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;414 622,00;429 987,00;-15 365,00;-3,57
834;10;Первый Депозитный Банк;1244;Москва и обл.;413 937,00;407 392,00;6 545,00;1,61
835;10;Максимум;466;Ростовская обл.;413 068,00;407 016,00;6 052,00;1,49
836;6;ПрестижКредитБанк;2922;Дагестан;411 662,00;414 590,00;-2 928,00;-0,71
837;6;Таганрогбанк;3136;Ростовская обл.;393 825,00;409 092,00;-15 267,00;-3,73
838;35;Расчетный Банковский Центр;3487;Москва и обл.;392 941,00;198 381,00;194 560,00;98,07
839;-12;Новый Коммерческий Банк;347;Дагестан;392 351,00;488 609,00;-96 258,00;-19,70
840;8;РИТЦ Банк;2677;Москва и обл.;391 738,00;396 766,00;-5 028,00;-1,27
841;-15;Кредо Финанс;793;Дагестан;387 077,00;493 769,00;-106 692,00;-21,61
842;5;Далетбанк;3049;Москва и обл.;384 384,00;397 430,00;-13 046,00;-3,28
843;-19;Информпрогресс;2166;Москва и обл.;382 306,00;509 231,00;-126 925,00;-24,92
844;7;Объединенный Национальный Банк;2074;Нижегородская обл.;368 285,00;349 317,00;18 968,00;5,43
845;-9;Эно;1988;Дагестан;362 397,00;432 330,00;-69 933,00;-16,18
846;6;Альтернатива;3452;Москва и обл.;351 275,00;345 903,00;5 372,00;1,55
847;2;Дагестан;543;Дагестан;344 033,00;389 238,00;-45 205,00;-11,61
848;7;Дорис Банк;1679;Москва и обл.;341 161,00;323 144,00;18 017,00;5,58
849;-3;Еврокапитал-Альянс;2672;Дагестан;337 767,00;400 997,00;-63 230,00;-15,77
850;12;Онлайн Банк;2462;Москва и обл.;318 637,00;286 545,00;32 092,00;11,20
851;5;Лэнд Кредит;1478;Москва и обл.;317 664,00;316 690,00;974,00;0,31
852;1;Сунжа;2023;Ингушетия;311 774,00;335 697,00;-23 923,00;-7,13
853;1;Сетевая Расчетная Палата;3332;Татарстан;309 559,00;329 964,00;-20 405,00;-6,18
854;5;Финчер;3486;Москва и обл.;303 214,00;292 824,00;10 390,00;3,55
855;2;Терра;3476;Москва и обл.;301 558,00;310 988,00;-9 430,00;-3,03
856;7;Регнум;3373;Москва и обл.;296 559,00;283 411,00;13 148,00;4,64
858;2;Континент Финанс;149;Калужская обл.;283 553,00;290 119,00;-6 566,00;-2,26
859;2;Банк Фридом Финанс;1143;Сахалинская обл.;276 039,00;288 244,00;-12 205,00;-4,23
860;8;Рунэтбанк;2829;Москва и обл.;274 991,00;227 806,00;47 185,00;20,71
861;5;ТЭСТ;3440;Москва и обл.;269 987,00;259 656,00;10 331,00;3,98
862;2;Каспий;639;Дагестан;260 200,00;274 741,00;-14 541,00;-5,29
863;2;Конгресс-Банк;2330;Москва и обл.;255 540,00;262 997,00;-7 457,00;-2,84
864;3;Тайдон;2085;Кемеровская обл.;248 440,00;238 413,00;10 027,00;4,21
865;18;КредитАльянс;3472;Вологодская обл.;247 151,00;126 588,00;120 563,00;95,24
866;4;Майма;1037;Республика Алтай;209 712,00;207 678,00;2 034,00;0,98
867;17;Фидбэк;3502;Москва и обл.;209 669,00;117 824,00;91 845,00;77,95
868;3;Деньги.Мэйл.Ру;3511;Москва и обл.;203 787,00;203 787,00;0,00;0
869;3;Северстройбанк;3507;Вологодская обл.;202 951,00;201 064,00;1 887,00;0,94
870;6;Евроинвест;3383;Москва и обл.;173 911,00;164 998,00;8 913,00;5,40
871;-2;Красноярский Краевой Расчетный Центр;3483;Красноярский край;170 666,00;226 986,00;-56 320,00;-24,81
872;23;Уральская Расчетная Палата;3326;Москва и обл.;152 944,00;34 511,00;118 433,00;343,17
873;5;Монета.ру;3508;Марий Эл;145 948,00;145 948,00;0,00;0
874;3;Умут;2435;Дагестан;138 503,00;152 493,00;-13 990,00;-9,17
875;0;Русское Финансовое Общество;3427;Москва и обл.;135 621,00;168 366,00;-32 745,00;-19,45
876;6;РИБ;2749;Москва и обл.;128 231,00;130 231,00;-2 000,00;-1,54
877;4;Дальний Восток;3318;Тульская обл.;125 137,00;130 988,00;-5 851,00;-4,47
878;7;Зеленокумская;1239;Ставропольский край;117 764,00;117 717,00;47,00;0,04
879;0;Платежный Клиринговый Дом;3343;Москва и обл.;108 122,00;145 344,00;-37 222,00;-25,61
880;16;Международная Уральская Расчетная Палата;3322;Москва и обл.;102 894,00;27 575,00;75 319,00;273,14
881;10;ЭнергоБизнес;3485;Москва и обл.;96 453,00;56 475,00;39 978,00;70,79
882;-2;Финансовые Услуги;3496;Москва и обл.;94 088,00;136 290,00;-42 202,00;-30,96
883;3;Вест;2605;Москва и обл.;80 584,00;77 281,00;3 303,00;4,27
884;3;Интеррасчет;1618;Карачаево-Черкесия;69 136,00;76 687,00;-7 551,00;-9,85
885;4;Сибирский Расчетный Центр;3308;Новосибирская обл.;55 330,00;64 855,00;-9 525,00;-14,69
886;4;Единая Расчетная Палата;384;Москва и обл.;50 166,00;58 090,00;-7 924,00;-13,64
887;1;Первый Земельный Расчетный Центр;3381;Курская обл.;43 216,00;71 518,00;-28 302,00;-39,57
888;10;Частный Расчетно-Кассовый Центр;3420;Москва и обл.;41 046,00;24 381,00;16 665,00;68,35
889;3;Инновационный Расчетный Центр;3447;Москва и обл.;33 238,00;56 227,00;-22 989,00;-40,89
890;7;Тор Кредит;3497;Москва и обл.;24 244,00;24 400,00;-156,00;-0,64
891;3;Транзит;2688;Дагестан;22 713,00;36 160,00;-13 447,00;-37,19
892;-18;Ассигнация;865;Ставропольский край;21 193,00;192 711,00;-171 518,00;-89,00
893;6;Финансово-Расчетный Центр;3319;Астраханская обл.;13 209,00;15 063,00;-1 854,00;-12,31
894;7;Расчетный Финансовый Дом;3430;Санкт-Петербург и обл.;4 257,00;4 251,00;6,00;0,14
895;7;АРБ-Инкасс;3353;Москва и обл.;2 867,00;2 767,00;100,00;3,61
