Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Июль, 2014, тыс. рублей;Июнь, 2014, тыс. рублей;Изменение, тыс. рублей;Изменение, %
803;10;РИТЦ Банк;2677;Москва и обл.;435 130,00;373 362,00;61 768,00;16,54
804;-12;Далта-Банк;142;Приморский край;434 934,00;499 358,00;-64 424,00;-12,90
805;17;Онлайн Банк;2462;Москва и обл.;434 331,00;337 625,00;96 706,00;28,64
806;-1;Эко-Инвест;3116;Москва и обл.;429 060,00;433 519,00;-4 459,00;-1,03
807;-27;Стар Альянс;3433;Москва и обл.;426 315,00;571 465,00;-145 150,00;-25,40
808;-2;ИР-Кредит;1724;Москва и обл.;423 233,00;427 007,00;-3 774,00;-0,88
809;-7;НКБ;2942;Калмыкия;413 103,00;446 540,00;-33 437,00;-7,49
810;9;Логос;3233;Москва и обл.;410 379,00;357 813,00;52 566,00;14,69
811;;Электронный платежный сервис;3509;Москва и обл.;406 057,00;-;-;
812;-4;Кредо Финанс;793;Дагестан;404 938,00;419 045,00;-14 107,00;-3,37
813;12;Банк Фридом Финанс;1143;Сахалинская обл.;399 802,00;331 665,00;68 137,00;20,54
814;-5;Северная Клиринговая Палата;3317;Архангельская обл.;392 943,00;413 579,00;-20 636,00;-4,99
815;2;Информпрогресс;2166;Москва и обл.;385 861,00;361 489,00;24 372,00;6,74
816;2;Алжан;2491;Дагестан;374 457,00;360 108,00;14 349,00;3,98
817;-6;Платежи и Расчеты;3324;Самарская обл.;372 826,00;404 819,00;-31 993,00;-7,90
818;-2;ПрестижКредитБанк;2922;Дагестан;369 755,00;368 636,00;1 119,00;0,30
819;-4;Таганрогбанк;3136;Ростовская обл.;357 598,00;370 537,00;-12 939,00;-3,49
820;1;Народный Банк Тувы;1309;Тыва;350 896,00;345 202,00;5 694,00;1,65
821;2;Альтернатива;3452;Москва и обл.;337 931,00;333 704,00;4 227,00;1,27
822;5;Лэнд Кредит;1478;Москва и обл.;322 872,00;311 026,00;11 846,00;3,81
823;6;Еврокапитал-Альянс;2672;Дагестан;316 840,00;301 021,00;15 819,00;5,26
824;6;Терра;3476;Москва и обл.;313 366,00;297 634,00;15 732,00;5,29
825;-1;Новый Коммерческий Банк;347;Дагестан;313 350,00;332 438,00;-19 088,00;-5,74
826;2;Сетевая Расчетная Палата;3332;Татарстан;309 851,00;308 205,00;1 646,00;0,53
827;-1;Дорис Банк;1679;Москва и обл.;309 616,00;320 009,00;-10 393,00;-3,25
828;4;Эно;1988;Дагестан;299 060,00;289 595,00;9 465,00;3,27
829;-15;Арсенал;3000;Москва и обл.;297 696,00;372 344,00;-74 648,00;-20,05
830;4;Регнум;3373;Москва и обл.;296 536,00;279 044,00;17 492,00;6,27
831;0;Идеалбанк;3491;Москва и обл.;294 308,00;295 495,00;-1 187,00;-0,40
832;3;Первый Депозитный Банк;1244;Москва и обл.;293 005,00;276 376,00;16 629,00;6,02
833;0;Континент Финанс;149;Калужская обл.;285 912,00;285 507,00;405,00;0,14
834;-22;ТЭСТ;3440;Москва и обл.;280 035,00;387 603,00;-107 568,00;-27,75
835;;Дельта Кей;3513;Москва и обл.;278 967,00;-;-;
836;1;Конгресс-Банк;2330;Москва и обл.;261 363,00;255 059,00;6 304,00;2,47
838;0;Майма;1037;Республика Алтай;250 220,00;251 839,00;-1 619,00;-0,64
839;0;Тайдон;2085;Кемеровская обл.;238 774,00;238 318,00;456,00;0,19
840;0;Рунэтбанк;2829;Москва и обл.;221 279,00;223 923,00;-2 644,00;-1,18
841;0;Северстройбанк;3507;Вологодская обл.;208 501,00;215 832,00;-7 331,00;-3,40
842;2;Евроинвест;3383;Москва и обл.;194 950,00;179 740,00;15 210,00;8,46
843;0;Красноярский Краевой Расчетный Центр;3483;Красноярский край;193 585,00;197 836,00;-4 251,00;-2,15
844;1;РИБ;2749;Москва и обл.;159 169,00;161 970,00;-2 801,00;-1,73
845;8;Умут;2435;Дагестан;150 766,00;106 700,00;44 066,00;41,30
846;0;КредитАльянс;3472;Вологодская обл.;140 291,00;153 864,00;-13 573,00;-8,82
847;-5;Деньги.Мэйл.Ру;3511;Москва и обл.;130 356,00;203 787,00;-73 431,00;-36,03
848;2;Дальний Восток;3318;Тульская обл.;129 205,00;117 218,00;11 987,00;10,23
849;3;Монета.ру;3508;Марий Эл;128 889,00;108 482,00;20 407,00;18,81
850;-3;Русское Финансовое Общество;3427;Москва и обл.;127 819,00;143 200,00;-15 381,00;-10,74
851;-3;Расчетный Банковский Центр;3487;Москва и обл.;125 322,00;125 148,00;174,00;0,14
852;-3;Зеленокумская;1239;Ставропольский край;122 291,00;121 703,00;588,00;0,48
853;;Ютикпэй;3521;Москва и обл.;106 138,00;-;-;
854;5;Международная Уральская Расчетная Палата;3322;Москва и обл.;105 807,00;61 990,00;43 817,00;70,68
855;-4;Фидбэк;3502;Москва и обл.;102 469,00;114 652,00;-12 183,00;-10,63
856;-2;Финансовые Услуги;3496;Москва и обл.;93 342,00;92 953,00;389,00;0,42
857;0;Вест;2605;Москва и обл.;83 996,00;79 208,00;4 788,00;6,04
858;0;Интеррасчет;1618;Карачаево-Черкесия;73 983,00;68 470,00;5 513,00;8,05
859;-4;Платежный Клиринговый Дом;3343;Москва и обл.;70 782,00;88 011,00;-17 229,00;-19,58
860;;Единая касса;3512;Москва и обл.;67 275,00;-;-;
861;-1;Единая Расчетная Палата;384;Москва и обл.;56 841,00;52 320,00;4 521,00;8,64
862;-1;Сибирский Расчетный Центр;3308;Новосибирская обл.;47 862,00;47 931,00;-69,00;-0,14
863;-1;Первый Земельный Расчетный Центр;3381;Курская обл.;36 140,00;33 527,00;2 613,00;7,79
864;3;Финансово-Расчетный Центр;3319;Астраханская обл.;32 966,00;7 909,00;25 057,00;316,82
865;-2;Транзит;2688;Дагестан;29 710,00;27 605,00;2 105,00;7,63
866;-10;Уральская Расчетная Палата;3326;Москва и обл.;28 506,00;85 149,00;-56 643,00;-66,52
867;-3;Частный Расчетно-Кассовый Центр;3420;Москва и обл.;24 776,00;27 322,00;-2 546,00;-9,32
868;-2;Тор Кредит;3497;Москва и обл.;24 323,00;24 344,00;-21,00;-0,09
869;-4;Инновационный Расчетный Центр;3447;Москва и обл.;20 925,00;24 811,00;-3 886,00;-15,66
870;;Премиум;3514;Москва и обл.;20 339,00;-;-;
871;;21 Век;3309;Санкт-Петербург и обл.;17 372,00;-;-;
872;;Моби.Деньги;3523;Москва и обл.;11 785,00;-;-;
873;-5;Расчетный Финансовый Дом;3430;Санкт-Петербург и обл.;4 179,00;4 163,00;16,00;0,38
874;-5;АРБ-Инкасс;3353;Москва и обл.;2 332,00;2 540,00;-208,00;-8,19
